0.14300527,-0.03268458,0.73148465,0.02911527,0.15361892,-0.09965242,0.98266113,-0.44595045,0.29639250,0.39703968,0.93236506,-0.51484555,0.09306674,-0.50922155,-0.09896180,-0.03895685,0.75693715,-0.57639301,0.06282882,-0.10821202,0.01683030,0.31174469,-0.17645238,0.34030893,-0.49976012,0.92950130,-0.03718743,-0.09921126,0.03219964,0.04006810,-0.40999654,0.45148206,1.16636860,-0.05759705,-0.07351738,-0.07647055
0.15901560,-0.03544320,0.71494657,0.02550704,0.15283935,-0.09991479,0.98285633,-0.58267558,0.33999205,0.36876848,1.22111547,-0.54617500,0.17647712,-0.52641970,-0.09492210,-0.03679093,0.86317623,-0.64600646,0.06513421,-0.09380285,0.04498912,0.33935896,-0.18140127,0.34817645,-0.49585140,0.93081141,-0.02662900,-0.10320684,0.02308108,-0.05863458,-0.40468621,0.49158463,1.23786104,-0.03178868,-0.06672673,-0.07396123
0.18132742,-0.03788755,0.69933760,0.02323111,0.14908402,-0.09914843,0.98356688,-0.71991211,0.31311989,0.32111570,1.38755488,-0.55580950,0.18547297,-0.52266163,-0.09770976,-0.03625289,0.95534652,-0.71416920,0.07063018,-0.07325416,0.06767742,0.36382717,-0.18839395,0.37161517,-0.50446272,0.95044428,-0.01150278,-0.10297239,-0.00392724,-0.18587400,-0.40800393,0.52389222,1.27881813,0.00575888,-0.06788611,-0.09662178
0.20193478,-0.03874543,0.68533677,0.02368037,0.14104386,-0.09835092,0.98482126,-0.84743458,0.26434985,0.30709416,1.43553710,-0.55206740,0.16737869,-0.49864706,-0.11016148,-0.03264904,1.02908587,-0.77382338,0.08233294,-0.04693135,0.08284998,0.38601679,-0.20510718,0.42090982,-0.51581204,0.97989506,-0.00225399,-0.10270234,-0.05154901,-0.34794518,-0.43114036,0.54098445,1.28405023,0.03985159,-0.07300445,-0.13587534
0.22582309,-0.03812318,0.67511666,0.02665682,0.12993270,-0.10091367,0.98601383,-0.95256788,0.23229507,0.31916821,1.38359416,-0.54087204,0.14809683,-0.45614263,-0.12680866,-0.02029825,1.08270860,-0.81437457,0.09235154,-0.01004216,0.09031229,0.40215704,-0.23353788,0.50363219,-0.51679504,1.01134455,-0.00028860,-0.10807477,-0.11112699,-0.54560012,-0.48572969,0.53351486,1.25356507,0.03346092,-0.07325893,-0.16801946
0.25172555,-0.03644348,0.66956478,0.03290844,0.11705478,-0.10926517,0.98654765,-1.02960014,0.22556774,0.34387761,1.24508440,-0.49899542,0.13130946,-0.39133176,-0.14906450,0.00548819,1.10302877,-0.83743936,0.10937802,0.03706641,0.08874623,0.41471851,-0.26610994,0.63896638,-0.48409814,1.02749300,0.00124356,-0.10752951,-0.16310769,-0.79709345,-0.58035624,0.51006240,1.18829083,-0.02926849,-0.06364844,-0.19751610
0.28241408,-0.03472407,0.66874760,0.04232448,0.10437687,-0.12614056,0.98559761,-1.08221900,0.23580135,0.35453093,1.06422997,-0.39076573,0.11261486,-0.29601121,-0.18105739,0.04273318,1.05519366,-0.85280526,0.12697238,0.09561144,0.07472977,0.41717544,-0.28400424,0.82718390,-0.42775568,1.01751137,0.00765386,-0.08633178,-0.20940551,-1.09849274,-0.69260430,0.54684591,1.12458980,-0.10196962,-0.05398455,-0.22817898
0.32386646,-0.03411295,0.67169857,0.04926430,0.09300420,-0.14981307,0.98309678,-1.12484157,0.26875326,0.33372298,0.92313880,-0.22946979,0.08603284,-0.16391660,-0.21602741,0.07891899,0.93057501,-0.83590055,0.13458709,0.16314687,0.05354773,0.41107389,-0.26114744,1.03876710,-0.37533259,1.00411129,0.00589696,-0.04749647,-0.24955216,-1.40494919,-0.78844702,0.67499310,1.04298651,-0.13232698,-0.05763309,-0.27746493
0.37669605,-0.03549979,0.67982900,0.05505897,0.08545756,-0.16814499,0.98050636,-1.17457736,0.29565427,0.28418493,0.82469261,-0.00635040,0.03263851,-0.00045182,-0.25585493,0.10444631,0.74051583,-0.74789667,0.14735866,0.21423917,0.01408817,0.39200833,-0.17478111,1.24114275,-0.30042753,1.00666904,-0.01475614,-0.01867747,-0.25417519,-1.64089048,-0.86677438,0.81060040,0.92366952,-0.16586046,-0.07170102,-0.32165176
0.43775111,-0.03805577,0.69284004,0.05921809,0.08008049,-0.17658861,0.97923279,-1.20397389,0.30191073,0.22407502,0.73666340,0.23870838,-0.05286656,0.16302340,-0.28910980,0.11483756,0.56118083,-0.55150330,0.15771274,0.24450491,-0.03460281,0.35246304,-0.04415305,1.37031555,-0.20446649,1.03403521,-0.05846721,0.00076405,-0.24033782,-1.71166420,-0.93072391,0.85268867,0.76957947,-0.22056496,-0.07293954,-0.35556024
